Item Name,Brand Name,Device Condition,Material Recovery Rate,Device Type,Year of Manufacturing,Cost of Recovery,Gold (g),Silver (g),Copper (g),Palladium (g),Platinum (g),Recycling Score
Rack Server,Cisco,Damaged,84.65916578941807,Server,2024,47.517654155085836,0.15915252983416445,2.179551941629873,317.17581806621916,0.06067228320358526,0.0032029820622322927,58.97408630146876
Blade Server,Nokia,Scrap,71.34724737439153,Server,2011,51.81515833423424,0.09479022372180732,0.9593974345413635,153.93755395947935,0.03270012576828163,0.0022555384490055216,50.87986663001739
Workstation,Panasonic,Fair,84.21505435691877,Desktop,2014,35.25886510919875,0.09149402293526665,0.9964945473899434,204.8059384270168,0.03186207436261221,0.002673815487972999,61.864708129934364
Blade Server,OnePlus,Scrap,73.57654072576987,Server,2015,54.46953945465267,0.10105783830266847,1.3446527505607448,162.23889833779913,0.030063724424449566,0.0021424372770234984,47.31458159702942
iPad,Dell,Scrap,61.3544641076878,Tablet,2008,26.48962846335193,0.017686955881264836,0.1950954645606926,17.873436167666277,0.00662786958961043,0.00038710397448012525,58.321915517173544
OLED TV,Intel,Scrap,74.25733419891229,TV,2008,27.041987937464707,0.010014418847749616,0.11825826989207408,41.96770917587406,0.002821204925522961,0.0004833379042043581,60.05464243778688
Dell XPS,HP,Good,85.9165471982474,Laptop,2021,21.11155121974586,0.09524149553694512,0.9125984485208931,121.94058364379588,0.031672354731266866,0.0020866246027977453,61.42961331441619
Lenovo ThinkPad,Samsung,Excellent,87.70673264569461,Laptop,2020,22.649789917270784,0.11505730292582404,1.0172625414767387,150.50256531861834,0.039116296477753464,0.001883717158953417,67.80053230003443
Workstation,Asus,Damaged,74.83766281139513,Desktop,2010,34.08450306075535,0.06311136749952637,0.7801063938361148,149.17929261069327,0.022158127661507862,0.001709777899216616,58.801379968578196
Office PC,Cisco,Damaged,73.31710829857026,Desktop,2013,35.517255742916944,0.0750569211244497,0.8685331238843877,144.73601141628214,0.029486052606425926,0.001665544797274476,67.95670363552604
Galaxy Tab,Sony,Damaged,78.4228566635896,Tablet,2009,22.57328580033368,0.03279719681190441,0.2845441224545051,25.8175457467605,0.008782713016845713,0.0006410822113883492,70.68930171884698
Dell XPS,LG,Good,75.91442396290488,Laptop,2009,25.420183851404985,0.07450268805371908,0.7788008835669435,107.4065801268107,0.02898868168164539,0.0017128870796772355,70.1761897676584
Gaming PC,Sony,Good,84.45791996353162,Desktop,2021,26.8424725961009,0.12338244256236323,1.504285167152334,260.8343520151818,0.03798977626484199,0.0032398082766134026,63.47845094724904
Blade Server,Dell,Excellent,94.02428833890265,Server,2020,42.11168187177339,0.23802344855370267,3.248945525922238,422.9728109220596,0.08404181157030341,0.0050176329267274935,70.77272807053656
Blade Server,Intel,Excellent,85.99322201212742,Server,2016,44.62835629351181,0.23314124902078764,2.8634355074059408,408.300854996515,0.08367356061285225,0.0058788730856105436,58.78843365008049
Lenovo ThinkPad,Asus,Fair,74.54361069704701,Laptop,2017,24.5723744909914,0.0780331317851021,0.7934804672801934,112.56553737280046,0.02359826539478825,0.001417559550347727,69.99819993310096
Inkjet Printer,Asus,Good,89.29681933322,Printer,2019,13.683898490493451,0.009036059026498329,0.11186195585698681,60.40205314643488,0.0037972129706272833,0.0005049543100266119,71.30664950152094
Workstation,HP,Scrap,83.38216237684652,Desktop,2018,33.44628042242428,0.05975243529018234,0.6295476341968582,135.81249279544917,0.022787859508447212,0.0013767426000977955,69.06207853331854
MacBook Pro,OnePlus,Good,89.56713739311175,Laptop,2020,21.152226562141696,0.08370606041396329,0.8219562821699029,117.03188643444308,0.026802592611223298,0.002138264145265556,72.78747510097794
OnePlus 9,Nokia,Damaged,71.14847436525163,Smartphone,2012,21.034424301950583,0.021011057493573827,0.14332993857282017,10.597597534916705,0.006792804756993967,0.0005605484324684521,57.10329195305364
Enterprise Router,Cisco,Scrap,70.23405745940575,Router,2009,23.189447625898403,0.006689181104814917,0.08394641515297602,23.17942021223915,0.0041889985438620546,0.0004088138943781704,63.775442829087275
WiFi Router,Intel,Good,90.33776395371903,Router,2017,12.494529768962964,0.012860073374923797,0.21680404896904848,57.379411766852556,0.009482410751940252,0.001072269411908964,71.79927416876004
Mi Pad,Cisco,Good,92.08009000446316,Tablet,2021,8.391845836883679,0.058150786306415916,0.5312844976093821,45.452484790574665,0.017182725895304916,0.0010461932723038548,82.8539679032943
Smart TV,LG,Fair,91.53425437487167,TV,2019,24.145589040525117,0.01791214657480662,0.26871173893290734,82.84262070987876,0.005305762431011991,0.0008037149083005887,81.8909493092921
Office PC,Sony,Damaged,76.59270036360218,Desktop,2012,34.20279831701187,0.0718400032143453,0.9307504046929015,171.17048938828512,0.020468376496027462,0.001877768909399934,56.3572441937621
Rack Server,Lenovo,Excellent,93.36204676104576,Server,2025,40.186732321824586,0.25435818291524603,3.0690237107045806,435.7898265760256,0.09023033931968194,0.0048388577556728075,72.58249000904611
MacBook Pro,Apple,Fair,87.50705957431121,Laptop,2025,21.511019700562144,0.07500524344216483,0.7236257699931352,114.71573163597454,0.023467370277093898,0.001778990982767153,68.08051953235413
OnePlus 9,Panasonic,Damaged,77.36113204389369,Smartphone,2019,15.913617147917243,0.019627542067797394,0.1605880198046684,11.435950325044674,0.008180753686451266,0.0005477107692735194,60.1401537125436
Smart TV,HP,Good,83.17900998838218,TV,2008,23.977671087692944,0.016815067430007262,0.2206147414108282,78.3447078940145,0.0057464357298451455,0.0010245152340404879,66.53944412229716
Galaxy Tab,Xiaomi,Good,89.28193278765961,Tablet,2013,17.779816125077893,0.04949532994045335,0.44310391621256656,35.22284786136326,0.014533647234588535,0.0008103350161631801,65.11194498585787
Inkjet Printer,Samsung,Excellent,92.08946002546791,Printer,2010,17.225196654992132,0.01076328393523763,0.10902514309931406,69.00107079686721,0.003532983588687042,0.0005230936190617814,70.75712001627635
Laser Printer,Nokia,Damaged,64.97218879548926,Printer,2008,19.27920286717376,0.005419639858633631,0.07282815474932992,40.33846636932157,0.0024458659276503972,0.00027089259534065807,58.994912444467786
Gaming PC,Intel,Fair,78.01721354191085,Desktop,2013,30.53997905594499,0.08834307485828675,1.2276625564759054,212.75077931789306,0.027744018528367588,0.0025738319291992618,68.80885651932172
Lenovo ThinkPad,LG,Excellent,89.89376325660065,Laptop,2022,18.04841968240161,0.10883453241619785,1.0901605056879815,160.13108697128683,0.03823798011523566,0.002129071516510572,76.13165689306601
Workstation,Nokia,Excellent,89.4920580160824,Desktop,2020,26.905769195735825,0.12195893294415058,1.4426849117993716,263.77981232759305,0.04408056714430401,0.003070780661232204,65.80167790729568
iPad,Lenovo,Good,83.61095494017711,Tablet,2009,19.245669781815554,0.03664420550991113,0.3580039796266344,35.30579819113372,0.012207694188387222,0.0007870304512223641,63.9032007999602
Enterprise Router,Cisco,Excellent,86.29165763936214,Router,2009,16.26550820003345,0.014657894954993377,0.17605407797536202,50.47320186414228,0.009762131043754512,0.0010491185885016844,72.74599762317393
iPad,Panasonic,Scrap,75.31739413304769,Tablet,2019,20.967353481473637,0.02503335975193864,0.21280521310561498,18.80125301575549,0.007341041175653071,0.0004529099304309082,72.14005763592635
Gaming PC,Nokia,Damaged,75.03256068553384,Desktop,2018,30.496630820415188,0.08439615356720483,0.9960225292101964,169.85029805402792,0.024468176006876854,0.001914480104290868,62.790551611865794
HP Pavilion,Xiaomi,Excellent,90.66454220423584,Laptop,2014,22.003601070790747,0.09609821556185406,0.8653601994028935,145.65301480814753,0.026389869994631086,0.0019698485791157434,80.36459763385574
Mi Pad,Samsung,Good,79.82475288470673,Tablet,2014,17.12706923898319,0.0508388522649302,0.36965623272219245,41.286768491016694,0.014484055767567092,0.0010867234354671627,76.51170412597554
MacBook Pro,HP,Fair,88.12748298011361,Laptop,2022,22.220278834129513,0.08849855619200472,0.7832762574765553,129.72200886786874,0.0272874747721873,0.0020858291313041034,73.2489464284617
Gaming PC,LG,Good,91.13580656730922,Desktop,2025,23.887881479191513,0.11498368598002182,1.4012696075764692,271.0403972992651,0.04461765673499548,0.0026847891589731497,67.39240318726951
Redmi Note,Lenovo,Excellent,85.02036166279531,Smartphone,2011,13.589442442183755,0.02931236298702666,0.22833664065964004,16.682551330497624,0.011260552959441334,0.0008834325458274253,64.30110515517605
LED TV,HP,Damaged,79.7536146423725,TV,2018,21.40810583783423,0.013165261730331033,0.2016740839656509,57.43954473406302,0.004254470339474898,0.0005686132845565058,69.73070053970655
iPad,Cisco,Excellent,92.94807367014695,Tablet,2022,11.480928386930426,0.056703383086830136,0.4962470921606582,50.203923668020565,0.014778846776369581,0.0012173983632284182,79.80240076719336
Office PC,Asus,Excellent,81.59105294288393,Desktop,2018,27.157948623701074,0.10271172810005737,1.3664548688303035,254.278901704081,0.045329688818538466,0.002739884464482793,67.71148804195485
WiFi Router,Samsung,Fair,73.36980430025288,Router,2013,18.663824872919925,0.011971963795219108,0.1466628181624697,43.05751197800965,0.007882162239285628,0.000819164363860383,72.019998900818
Mi Pad,Sony,Scrap,74.45955731816643,Tablet,2024,20.795298863306666,0.02392121383406139,0.21004113975536484,20.666815933429202,0.008314746169658107,0.0005152497614670857,65.28613902197758
Enterprise Router,Asus,Good,80.37648783469623,Router,2008,17.015786320351655,0.013017877656785809,0.1710459849732983,44.82266586984245,0.007139613573773732,0.000802941680290686,73.31630740731
Office PC,Nokia,Excellent,88.02719513236788,Desktop,2018,27.408824508021134,0.10882580732114598,1.388200953699172,274.68800237815486,0.04564806021662199,0.002514494449363737,70.99193543850862
Enterprise Router,Lenovo,Fair,89.480539836055,Router,2025,13.924849455667605,0.012151110130872268,0.14696366812080677,46.49098341941015,0.007534038312910613,0.000840224519937929,76.49472731210743
WiFi Router,Panasonic,Good,88.34863102077566,Router,2014,16.61139918953438,0.015144570427612374,0.19729966815731206,44.62691102666818,0.008722596160544405,0.0009862995798463512,73.00986906975298
Galaxy S21,LG,Fair,85.7285918308152,Smartphone,2021,9.39865465599007,0.024385087128077614,0.23884949803087172,16.021734859401096,0.009661597090192599,0.0008426236549360953,82.97269177063549
OLED TV,Samsung,Fair,84.83240618123061,TV,2021,20.22251099457747,0.017744913334586658,0.251237630693528,95.89608208219092,0.004877183717163031,0.0008509973657575355,68.38335153188612
Workstation,Sony,Good,85.95282004028574,Desktop,2021,25.120138242273423,0.12662541264329033,1.4170168846979494,255.42916209057722,0.05075898591991992,0.003723884217896758,74.7380514161112
HP Pavilion,Samsung,Scrap,76.84922519065246,Laptop,2022,26.620947735208873,0.047372815526019296,0.3697161322925154,69.7810831225629,0.012421108402559588,0.0009708250082375885,52.88819921152036
Gaming PC,HP,Damaged,74.05882507794651,Desktop,2015,31.20266200551323,0.0733513876612122,0.9055495404037357,173.45304376183913,0.02524388395874003,0.0019443666676595935,58.339670802593844
OLED TV,Sony,Scrap,65.3603488683392,TV,2010,28.3204511523456,0.008876012804433165,0.11593897392183423,38.93608958143659,0.0027605471707097197,0.0004378594748108083,52.26965457191988
Laser Printer,Sony,Good,84.16546540639361,Printer,2019,13.092757034585375,0.010403118085321269,0.12279917896164878,69.92402825143168,0.0036413482713321637,0.0004642007412390461,72.26032383390391
Office PC,Xiaomi,Scrap,71.13660329807044,Desktop,2017,34.529034385050366,0.05793874157642224,0.7199596761956972,122.14517956882725,0.019000755745662935,0.001307568848231139,56.71459937530228
OLED TV,Acer,Excellent,93.11004711651361,TV,2014,19.570097171003052,0.021775138422223044,0.2582173193738996,79.01744101046481,0.005135240808079376,0.001069550283279621,73.46341177683036
iPad,HP,Damaged,79.75290967200365,Tablet,2019,13.275210769067112,0.03568653062475478,0.3241507586339129,23.9269500322692,0.010153419664195987,0.0007563398015850899,81.42800159729767
WiFi Router,OnePlus,Scrap,75.60300997072152,Router,2012,22.292635821672782,0.006400038160618486,0.07147922302204385,21.494544758656556,0.004310349664308288,0.0003880403570811298,65.6301229009894
Galaxy Tab,Acer,Excellent,82.73153217066691,Tablet,2016,12.764361671829993,0.044226229132188204,0.43843709679579745,44.969662115791316,0.015080979060501275,0.0010191890651215423,72.7791156536233
Inkjet Printer,Samsung,Scrap,79.28326554134604,Printer,2021,20.87057369434652,0.005155766213704626,0.06645268504040724,33.42272430625447,0.002097420280178638,0.0002596329199603237,62.88783577021585
LED TV,Cisco,Damaged,81.97350191585414,TV,2022,20.9485964923689,0.011688211989471745,0.2083005376064157,66.88645636693401,0.004175038433303052,0.0007929029703122187,64.27731542642898
Office PC,OnePlus,Damaged,75.07780300771554,Desktop,2014,31.072924418061582,0.06947121773246545,0.730023052018,146.383326431854,0.022812492758381625,0.0015869710972883121,73.8394416562032
LED TV,Nokia,Excellent,92.0182049690197,TV,2016,19.23277416388611,0.02202300671756776,0.2840253541502246,86.54636760773874,0.00426469028090657,0.000831091506846948,74.10060870651346
Rack Server,Sony,Scrap,71.32509148834367,Server,2016,52.336603506210025,0.10984068728699631,1.2902336549252942,214.29327363212593,0.039953244934816064,0.002342511801683027,54.583909828190066
Dell XPS,Cisco,Damaged,78.65851735097958,Laptop,2023,23.571786009718018,0.056374217796930595,0.7030038432080653,101.17935994680866,0.020493680941943846,0.0012940111331195404,61.391296075277474
Blade Server,OnePlus,Scrap,72.42532303614337,Server,2009,54.9150705444805,0.08766963703105587,0.9850901220750948,139.3708767249133,0.03127916685161197,0.002047293691862881,40.542050431453085
Office PC,Apple,Damaged,84.44485600478892,Desktop,2024,29.292748999890073,0.08238625633454223,1.0124324017489343,175.9537226637884,0.026826851774151173,0.00212189487535976,68.21063763713133
HP Pavilion,HP,Excellent,89.21544771671734,Laptop,2020,19.800666689370363,0.09122713286507682,0.9035908989337618,136.53281568043306,0.026875586754622417,0.002265000889916678,77.30611542814054
Rack Server,Acer,Damaged,67.02251744538724,Server,2009,52.88411078619954,0.13594755484586413,1.5194515529837713,209.85270077523225,0.04332474729288118,0.002924490996342262,44.461007174449854
Laser Printer,Sony,Excellent,78.42308791288141,Printer,2015,15.299001128342933,0.011676790728358692,0.12443095115981848,69.24072289575993,0.004406206077725066,0.00048810726690148024,76.55684392608552
Inkjet Printer,Dell,Scrap,67.09376357807456,Printer,2022,19.36314564906371,0.004712737717085022,0.052043523669073895,32.94569985974105,0.001905118934822963,0.0002894048618957765,54.18015416837566
Redmi Note,Acer,Good,81.25923781750667,Smartphone,2009,15.000342986287862,0.028996832298287825,0.21674856417632513,14.740877979542725,0.009734120017932531,0.000705467918739175,77.06205913751813
Rack Server,Sony,Good,92.28518788547368,Server,2010,45.2781412826798,0.17971394178163574,2.384353245789815,386.34050561711007,0.08079988693089046,0.00422512248476927,61.51599614553522
OLED TV,Acer,Scrap,76.4121261324192,TV,2020,23.972975230969876,0.00868271380460084,0.12502133268085533,42.859557785541575,0.0028820024238782674,0.00048086609025701534,63.307327908131654
Blade Server,Dell,Good,90.47040381992771,Server,2024,37.380692338725886,0.20268338806044103,2.6989876812317988,467.4676035607513,0.08254070369535503,0.005227568214642326,72.69930581168734
Laser Printer,Asus,Good,78.89249041252772,Printer,2011,20.831775659756286,0.008015439021773835,0.10613328921495485,57.84431534525835,0.0030363205523839067,0.0004052382163112926,67.43373048686387
WiFi Router,Cisco,Damaged,79.58486369474709,Router,2016,18.453278132922684,0.010683457648875738,0.14021384807157214,34.36566555644084,0.0066485920175962925,0.0006788349271313196,64.89842839860468
HP Pavilion,Nokia,Good,82.65619711438298,Laptop,2009,24.72998408661043,0.07719322880253728,0.7559698765007701,108.32646429256359,0.023168215840580566,0.0017346704139994714,64.3172864139102
Rack Server,Dell,Scrap,70.4210096311809,Server,2018,48.32063915100453,0.11459335233651279,1.4880945539588684,194.41508172094075,0.04125162322943736,0.00255551821431476,55.77040059124154
